2.325581	3.960586	2.423E+00
2.380952	3.917021	2.404E+00
2.439024	3.873564	2.380E+00
2.500000	3.829496	2.360E+00
2.564103	3.785136	2.333E+00
2.631579	3.741930	2.310E+00
2.702703	3.695213	2.286E+00
2.777778	3.650102	2.255E+00
2.857143	3.607096	2.228E+00
2.941176	3.563346	2.199E+00
3.030303	3.516889	2.174E+00
3.125000	3.468221	2.142E+00
3.225806	3.422465	2.110E+00
3.333333	3.374610	2.079E+00
3.448276	3.326631	2.043E+00
3.571429	3.279470	2.009E+00
3.703704	3.228984	1.973E+00
3.846154	3.179887	1.931E+00
4.000000	3.133464	1.891E+00
4.166667	3.084049	1.853E+00
4.347826	3.032401	1.809E+00
4.545455	2.983258	1.763E+00
4.761905	2.933900	1.718E+00
5.000000	2.881863	1.670E+00
5.263158	2.831974	1.617E+00
5.555556	2.781861	1.567E+00
5.882353	2.729264	1.511E+00
6.250000	2.679108	1.452E+00
6.666667	2.629097	1.393E+00
7.142857	2.577344	1.330E+00
7.692308	2.527536	1.261E+00
8.333333	2.481153	1.191E+00
9.090909	2.436760	1.120E+00
10.000000	2.399111	1.042E+00
10.519672	2.385313	1.011E+00
11.117287	2.363856	9.835E-01
11.775789	2.337241	9.501E-01
12.503126	2.312599	9.116E-01
13.335111	2.290196	8.725E-01
14.289797	2.270109	8.314E-01
15.382249	2.254575	7.921E-01
16.672224	2.236685	7.617E-01
17.259234	2.228339	7.478E-01
17.863523	2.220374	7.359E-01
18.535681	2.210869	7.241E-01
19.230769	2.200349	7.125E-01
20.000000	2.188736	6.995E-01
20.846362	2.177335	6.852E-01
21.724962	2.166254	6.727E-01
22.753129	2.153213	6.589E-01
23.820867	2.139507	6.453E-01
25.006252	2.125742	6.292E-01
26.301946	2.112811	6.135E-01
27.800945	2.099543	5.967E-01
29.446408	2.086956	5.805E-01
31.259769	2.073976	5.660E-01
33.344448	2.059773	5.505E-01
34.518467	2.052476	5.430E-01
35.727045	2.045135	5.355E-01
37.064492	2.037243	5.282E-01
38.461538	2.029224	5.209E-01
40.000000	2.020318	5.138E-01
41.684035	2.010446	5.056E-01
43.459365	2.001418	4.964E-01
45.495905	1.992287	4.873E-01
47.641734	1.983438	4.784E-01
50.000000	1.974559	4.697E-01
52.603893	1.965156	4.611E-01
55.586437	1.955736	4.506E-01
58.892815	1.948419	4.403E-01
62.500000	1.941655	4.333E-01
66.666667	1.934154	4.264E-01
71.428571	1.927412	4.205E-01
76.923077	1.919973	4.186E-01
83.402836	1.911671	4.167E-01
90.991811	1.907505	4.176E-01
100.000000	1.899131	4.383E-01
102.092905	1.895435	4.434E-01
104.231812	1.891384	4.485E-01
106.416942	1.886330	4.548E-01
108.648414	1.880545	4.600E-01
111.172874	1.874242	4.654E-01
113.765643	1.867327	4.718E-01
116.414435	1.859854	4.773E-01
119.118523	1.851943	4.839E-01
121.891760	1.842330	4.907E-01
125.031258	1.830882	4.964E-01
128.238010	1.819110	5.021E-01
131.527029	1.805539	5.079E-01
135.208221	1.790800	5.103E-01
139.004726	1.777162	5.138E-01
142.897971	1.762824	5.174E-01
146.886016	1.747333	5.209E-01
151.354624	1.729441	5.233E-01
156.323277	1.709762	5.246E-01
161.446561	1.690223	5.246E-01
166.722241	1.669053	5.258E-01
172.592337	1.643739	5.233E-01
178.635227	1.619157	5.162E-01
185.356812	1.594131	5.079E-01
192.307692	1.567492	4.975E-01
200.000000	1.542270	4.773E-01
204.164965	1.531473	4.675E-01
208.463623	1.520272	4.579E-01
212.811236	1.508821	4.465E-01
217.249620	1.499424	4.323E-01
222.321032	1.491543	4.176E-01
227.531286	1.485266	4.025E-01
232.828871	1.480747	3.880E-01
238.208671	1.477194	3.739E-01
243.783520	1.475642	3.587E-01
250.062516	1.476571	3.442E-01
256.476019	1.478232	3.317E-01
263.019463	1.481006	3.190E-01
270.416441	1.486740	3.068E-01
278.009452	1.492960	2.991E-01
285.795942	1.498932	2.916E-01
294.464075	1.505906	2.863E-01
302.663438	1.511879	2.830E-01
312.597687	1.519076	2.798E-01
322.893122	1.527225	2.791E-01
333.444481	1.535500	2.817E-01
345.184674	1.542658	2.889E-01
357.270454	1.546272	2.991E-01
370.644922	1.546670	3.103E-01
384.615385	1.544080	3.227E-01
400.000000	1.537967	3.356E-01
416.840350	1.529309	3.482E-01
434.593655	1.516402	3.629E-01
454.959054	1.499422	3.722E-01
476.417342	1.483693	3.818E-01
500.000000	1.467642	3.934E-01
501.253133	1.467249	3.943E-01
502.260171	1.467000	3.952E-01
503.524673	1.466543	3.970E-01
504.540868	1.465400	3.988E-01
505.816894	1.463349	4.007E-01
508.130081	1.460391	4.007E-01
509.424350	1.459690	4.016E-01
510.464523	1.458719	4.025E-01
511.770727	1.457713	4.035E-01
512.820513	1.456898	4.044E-01
514.138817	1.455604	4.062E-01
515.198351	1.453825	4.072E-01
516.528926	1.452188	4.081E-01
517.598344	1.450255	4.091E-01
520.020801	1.447502	4.091E-01
521.104742	1.446666	4.100E-01
522.466040	1.445486	4.110E-01
523.560209	1.444197	4.119E-01
524.934383	1.442846	4.128E-01
526.038927	1.441618	4.138E-01
527.148129	1.439563	4.157E-01
529.661017	1.435881	4.157E-01
530.785563	1.434643	4.167E-01
532.197978	1.432797	4.176E-01
533.333333	1.431240	4.176E-01
534.473544	1.429982	4.186E-01
535.905681	1.428308	4.196E-01
537.056928	1.426178	4.205E-01
539.374326	1.422820	4.205E-01
540.832883	1.421557	4.215E-01
542.005420	1.419809	4.225E-01
543.183053	1.417548	4.234E-01
544.365814	1.415276	4.234E-01
547.045952	1.412092	4.234E-01
548.245614	1.410419	4.244E-01
549.450549	1.408657	4.244E-01
550.660793	1.406786	4.254E-01
552.181115	1.404604	4.254E-01
554.631170	1.401123	4.254E-01
555.864369	1.399826	4.254E-01
557.103064	1.398169	4.264E-01
558.347292	1.396377	4.264E-01
559.910414	1.394313	4.274E-01
562.429696	1.390838	4.264E-01
563.697858	1.389417	4.274E-01
564.971751	1.387734	4.274E-01
